territoryId;Name;Type;Controller;IPC;IsCapital;CapitalOf;VictoryCity;Map;MainCapital;Army (nutrales);Continent;Territories owner;Infantry;Artillery;Mechanized Infantry;Tank;AAA;Fighter;Tactical Bomber;Strategic Bomber;Battleship;Aircraft Carrier;Cruiser;Destroyer;Submarine;Transport;Minor Industrial Complex;Major Industrial Complex;Air Base;Naval Base;Globale Rules;Army in other terretory;startingUnits;adjacentterritory;capital;neutralType;originalOwner;neighbors
europe-sea-zone-84;Sea Zone 84;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-83;europe-sea-zone-85"
europe-sea-zone-85;Sea Zone 85;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-84;europe-sea-zone-86"
europe-sea-zone-86;Sea Zone 86;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-85;europe-sea-zone-87"
europe-sea-zone-87;Sea Zone 87;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-86;europe-sea-zone-88"
europe-sea-zone-88;Sea Zone 88;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-87;europe-sea-zone-89"
europe-sea-zone-89;Sea Zone 89;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-88;europe-sea-zone-90"
europe-sea-zone-90;Sea Zone 90;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-103;europe-sea-zone-89;europe-sea-zone-91"
europe-sea-zone-91;Sea Zone 91;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;;;1;;;;;;;;;;"[{""nation"": ""UK (Europe)"", ""cruiser"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-103;europe-sea-zone-90;europe-sea-zone-92"
europe-sea-zone-92;Sea Zone 92;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-91;europe-sea-zone-93"
europe-sea-zone-93;Sea Zone 93;Sea Zone;France;;No;;;Europe;;;;;;;;;;;;;;;1;1;;;;;;;;;"[{""nation"": ""France"", ""cruiser"": 1, ""destroyer"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-92;europe-sea-zone-94"
europe-sea-zone-94;Sea Zone 94;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-93;europe-sea-zone-95"
europe-sea-zone-95;Sea Zone 95;Sea Zone;Italy;;No;;;Europe;;;;;;;;;;;;;;;1;1;1;1;;;;;;;"[{""nation"": ""Italy"", ""cruiser"": 1, ""destroyer"": 1, ""submarine"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-94;europe-sea-zone-96"
europe-sea-zone-96;Sea Zone 96;Sea Zone;Italy;;No;;;Europe;;;;;;;;;;;;;;;;1;;1;;;;;;;"[{""nation"": ""Italy"", ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-95;europe-sea-zone-97"
europe-sea-zone-97;Sea Zone 97;Sea Zone;Italy;;No;;;Europe;;;;;;;;;;;;;1;;1;;;1;;;;;;;"[{""nation"": ""Italy"", ""battleship"": 1, ""cruiser"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-96;europe-sea-zone-98"
europe-sea-zone-98;Sea Zone 98;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;1;;;1;1;1;;1;;;;;;;"[{""nation"": ""UK (Europe)"", ""tacticalbomber"": 1, ""aircraftcarrier"": 1, ""cruiser"": 1, ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-97;europe-sea-zone-99"
europe-sea-zone-99;Sea Zone 99;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-100;europe-sea-zone-98"
europe-sea-zone-100;Sea Zone 100;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-101;europe-sea-zone-99"
europe-sea-zone-101;Sea Zone 101;Sea Zone;USA;;No;;;Europe;;;;;;;;;;;;;;;1;;;1;;;;;;;"[{""nation"": ""USA"", ""cruiser"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-100;europe-sea-zone-102"
europe-sea-zone-102;Sea Zone 102;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-101;europe-sea-zone-103"
europe-sea-zone-103;Sea Zone 103;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Germany"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-102;europe-sea-zone-104;europe-sea-zone-107;europe-sea-zone-108;europe-sea-zone-90;europe-sea-zone-91"
europe-sea-zone-104;Sea Zone 104;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-103;europe-sea-zone-105"
europe-sea-zone-105;Sea Zone 105;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-104;europe-sea-zone-106"
europe-sea-zone-106;Sea Zone 106;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;;;;;1;;1;;;;;;"[{""nation"": ""UK (Europe)"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-105;europe-sea-zone-107"
europe-sea-zone-107;Sea Zone 107;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-103;europe-sea-zone-106;europe-sea-zone-108"
europe-sea-zone-108;Sea Zone 108;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Unknown"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-103;europe-sea-zone-107;europe-sea-zone-109"
europe-sea-zone-109;Sea Zone 109;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;;;;1;;1;;;;;;;"[{""nation"": ""UK (Europe)"", ""destroyer"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-108;europe-sea-zone-110"
europe-sea-zone-110;Sea Zone 110;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;1;;1;;;;;;;;;;"[{""nation"": ""France"", ""battleship"": 1, ""cruiser"": 1}, {""nation"": ""UK (Europe)"", ""battleship"": 1, ""cruiser"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-109;europe-sea-zone-111"
europe-sea-zone-111;Sea Zone 111;Sea Zone;UK (Europe);;No;;;Europe;;;;;;;;;;;;;1;;1;1;;;;;;;;;"[{""nation"": ""UK (Europe)"", ""battleship"": 1, ""cruiser"": 1, ""destroyer"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-110;europe-sea-zone-112"
europe-sea-zone-112;Sea Zone 112;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-111;europe-sea-zone-113"
europe-sea-zone-113;Sea Zone 113;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;1;;;;;;;;;;;;"[{""nation"": ""Germany"", ""battleship"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-112;europe-sea-zone-114"
europe-sea-zone-114;Sea Zone 114;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;;;1;;;1;;;;;;;"[{""nation"": ""Germany"", ""cruiser"": 1, ""transport"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-113;europe-sea-zone-115"
europe-sea-zone-115;Sea Zone 115;Sea Zone;Soviet Union;;No;;;Europe;;;;;;;;;;;;;;;1;;1;;;;;;;;"[{""nation"": ""Soviet Union"", ""cruiser"": 1, ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-114;europe-sea-zone-116"
europe-sea-zone-116;Sea Zone 116;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-115;europe-sea-zone-117"
europe-sea-zone-117;Sea Zone 117;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Germany"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-116;europe-sea-zone-118"
europe-sea-zone-118;Sea Zone 118;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Germany"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-117;europe-sea-zone-119"
europe-sea-zone-119;Sea Zone 119;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-118;europe-sea-zone-120"
europe-sea-zone-120;Sea Zone 120;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-albertasaskatchewanmanitoba;europe-sea-zone-119;europe-sea-zone-121"
europe-sea-zone-121;Sea Zone 121;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-120;europe-sea-zone-122"
europe-sea-zone-122;Sea Zone 122;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-121;europe-sea-zone-123"
europe-sea-zone-123;Sea Zone 123;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-122;europe-sea-zone-124"
europe-sea-zone-124;Sea Zone 124;Sea Zone;Germany;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Germany"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-123;europe-sea-zone-125"
europe-sea-zone-125;Sea Zone 125;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-124;europe-sea-zone-126"
europe-sea-zone-126;Sea Zone 126;Sea Zone;;;No;;;Europe;;;;;;;;;;;;;;;;;;;;;;;;;"[{""nation"": ""Unknown""}]";;"{""isCapital"": false, ""type"": ""none""}";none;;"europe-sea-zone-125;europe-sea-zone-127"
europe-sea-zone-127;Sea Zone 127;Sea Zone;Soviet Union;;No;;;Europe;;;;;;;;;;;;;;;;;1;;;;;;;;"[{""nation"": ""Soviet Union"", ""submarine"": 1}]";;"{""isCapital"": false, ""type"": ""none""}";none;;europe-sea-zone-126
